,ReportDateTime,Country,Indicator,FullName,Period,Value
1437,2006-09-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,3.0
1438,2006-09-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Aug),2006-08-01 00:00:00,2.6
1439,2006-09-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,14.5
1440,2006-09-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,8.7
1441,2006-09-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,11.56
1442,2006-09-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,5.6
1443,2006-09-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Aug),2006-08-01 00:00:00,7.4
1444,2006-09-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,2.6
1445,2006-09-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Aug),2006-08-01 00:00:00,3.96
1446,2006-09-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Aug),2006-08-01 00:00:00,9.8
1447,2006-10-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Sep),2006-09-01 00:00:00,4.4
1448,2006-10-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,2.4
1449,2006-10-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Sep),2006-09-01 00:00:00,2.86
1450,2006-10-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,9.1
1452,2006-10-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,4.55
1453,2006-10-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Sep),2006-09-01 00:00:00,4.1
1454,2006-10-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,1.6
1455,2006-10-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,2.5
1456,2006-10-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Sep),2006-09-01 00:00:00,5.1
1457,2006-10-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,2.7
1458,2006-10-01 04:00:00,China,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,3.4
1459,2006-10-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,3.4
1460,2006-10-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Sep),2006-09-01 00:00:00,2.8
1461,2006-10-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,12.4
1462,2006-10-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,5.0
1463,2006-10-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,9.49
1464,2006-10-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Sep),2006-09-01 00:00:00,4.5
1466,2006-11-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,4.93
1467,2006-11-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Oct),2006-10-01 00:00:00,3.6
1468,2006-11-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,0.4
1469,2006-11-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,2.4
1470,2006-11-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Oct),2006-10-01 00:00:00,4.4
1471,2006-11-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,1.9
1472,2006-11-01 04:00:00,China,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,2.9
1473,2006-11-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,2.9
1474,2006-11-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Oct),2006-10-01 00:00:00,2.7
1475,2006-11-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,7.9
1476,2006-11-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,5.9
1477,2006-11-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,9.27
1478,2006-11-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,3.9
1479,2006-11-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Oct),2006-10-01 00:00:00,3.2
1480,2006-11-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,1.8
1481,2006-11-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Oct),2006-10-01 00:00:00,3.46
1482,2006-11-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Oct),2006-10-01 00:00:00,7.0
1483,2006-12-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Nov),2006-11-01 00:00:00,3.6
1484,2006-12-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,1.9
1485,2006-12-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Nov),2006-11-01 00:00:00,3.66
1486,2006-12-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,5.5
1488,2006-12-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,4.3
1489,2006-12-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Nov),2006-11-01 00:00:00,3.6
1490,2006-12-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,0.2
1491,2006-12-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,2.8
1492,2006-12-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Nov),2006-11-01 00:00:00,4.4
1493,2006-12-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,1.8
1494,2006-12-01 04:00:00,China,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,2.8
1495,2006-12-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,2.2
1496,2006-12-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Nov),2006-11-01 00:00:00,2.4
1497,2006-12-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,6.5
1498,2006-12-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,6.8
1499,2006-12-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,11.47
1500,2006-12-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Nov),2006-11-01 00:00:00,4.1
1502,2007-01-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,3.02
1503,2007-01-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Dec),2006-12-01 00:00:00,3.5
1504,2007-01-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,0.4
1505,2007-01-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,2.6
1506,2007-01-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Dec),2006-12-01 00:00:00,4.2
1507,2007-01-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,1.6
1508,2007-01-01 04:00:00,China,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,3.0
1509,2007-01-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,2.4
1510,2007-01-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Dec),2006-12-01 00:00:00,2.8
1511,2007-01-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,12.4
1512,2007-01-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,4.8
1513,2007-01-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,11.58
1514,2007-01-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,3.8
1515,2007-01-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Dec),2006-12-01 00:00:00,3.3
1516,2007-01-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,2.7
1517,2007-01-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Dec),2006-12-01 00:00:00,2.96
1518,2007-01-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Dec),2006-12-01 00:00:00,4.6
1519,2007-02-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Jan),2007-01-01 00:00:00,1.0
1520,2007-02-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,2.8
1521,2007-02-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jan),2007-01-01 00:00:00,1.87
1522,2007-02-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,4.4
1524,2007-02-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,2.99
1525,2007-02-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jan),2007-01-01 00:00:00,2.6
1526,2007-02-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,0.1
1527,2007-02-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,2.2
1528,2007-02-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jan),2007-01-01 00:00:00,2.8
1529,2007-02-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,1.5
1530,2007-02-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,3.3
1531,2007-02-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,3.0
1532,2007-02-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jan),2007-01-01 00:00:00,3.2
1533,2007-02-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,11.9
1534,2007-02-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,-4.7
1535,2007-02-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,9.37
1536,2007-02-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jan),2007-01-01 00:00:00,2.6
1538,2007-03-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,4.26
1539,2007-03-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Feb),2007-02-01 00:00:00,2.3
1540,2007-03-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,0.1
1541,2007-03-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,2.2
1542,2007-03-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Feb),2007-02-01 00:00:00,2.1
1543,2007-03-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,1.2
1544,2007-03-01 04:00:00,China,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,2.6
1545,2007-03-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,3.4
1546,2007-03-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Feb),2007-02-01 00:00:00,2.8
1547,2007-03-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,5.9
1548,2007-03-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,-2.9
1549,2007-03-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,10.13
1550,2007-03-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,2.4
1551,2007-03-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Feb),2007-02-01 00:00:00,1.3
1552,2007-03-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,3.2
1553,2007-03-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Feb),2007-02-01 00:00:00,1.57
1554,2007-03-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Feb),2007-02-01 00:00:00,4.2
1555,2007-04-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Mar),2007-03-01 00:00:00,1.7
1556,2007-04-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,3.6
1557,2007-04-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Mar),2007-03-01 00:00:00,1.56
1558,2007-04-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,2.1
1560,2007-04-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,4.03
1561,2007-04-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Mar),2007-03-01 00:00:00,2.4
1562,2007-04-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,0.6
1563,2007-04-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,2.4
1564,2007-04-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Mar),2007-03-01 00:00:00,1.6
1565,2007-04-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,1.2
1566,2007-04-01 04:00:00,China,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,2.6
1567,2007-04-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,3.1
1568,2007-04-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Mar),2007-03-01 00:00:00,3.2
1569,2007-04-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,3.4
1570,2007-04-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,-2.2
1571,2007-04-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,10.92
1572,2007-04-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Mar),2007-03-01 00:00:00,2.3
1574,2007-05-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,4.01
1575,2007-05-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Apr),2007-04-01 00:00:00,2.1
1576,2007-05-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,1.1
1577,2007-05-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,2.6
1578,2007-05-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Apr),2007-04-01 00:00:00,0.8
1579,2007-05-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,1.8
1580,2007-05-01 04:00:00,China,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,2.9
1581,2007-05-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,1.9
1582,2007-05-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Apr),2007-04-01 00:00:00,2.8
1583,2007-05-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,7.8
1584,2007-05-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,-5.2
1585,2007-05-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,9.68
1586,2007-05-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,1.9
1587,2007-05-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Apr),2007-04-01 00:00:00,2.5
1588,2007-05-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,3.8
1589,2007-05-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Apr),2007-04-01 00:00:00,2.41
1590,2007-05-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Apr),2007-04-01 00:00:00,0.3
1591,2007-06-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (May),2007-05-01 00:00:00,2.7
1592,2007-06-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,4.2
1593,2007-06-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (May),2007-05-01 00:00:00,2.99
1594,2007-06-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,0.5
1596,2007-06-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,4.12
1597,2007-06-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (May),2007-05-01 00:00:00,2.4
1598,2007-06-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,1.4
1599,2007-06-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,2.8
1600,2007-06-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (May),2007-05-01 00:00:00,1.0
1601,2007-06-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,1.6
1602,2007-06-01 04:00:00,China,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,2.8
1603,2007-06-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,1.9
1604,2007-06-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (May),2007-05-01 00:00:00,2.5
1605,2007-06-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,11.1
1606,2007-06-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,-1.5
1607,2007-06-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,7.14
1608,2007-06-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (May),2007-05-01 00:00:00,2.1
1610,2007-07-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,4.3
1611,2007-07-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jun),2007-06-01 00:00:00,2.5
1612,2007-07-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,1.8
1613,2007-07-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,2.8
1614,2007-07-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jun),2007-06-01 00:00:00,1.1
1615,2007-07-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,1.7
1616,2007-07-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,2.5
1617,2007-07-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,1.3
1618,2007-07-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,12.7
1619,2007-07-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,0.4
1620,2007-07-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,2.89
1621,2007-07-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,1.9
1622,2007-07-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Jun),2007-06-01 00:00:00,2.8
1623,2007-07-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,4.6
1624,2007-07-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jun),2007-06-01 00:00:00,2.79
1625,2007-07-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jun),2007-06-01 00:00:00,-1.7
1626,2007-08-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Jul),2007-07-01 00:00:00,2.7
1627,2007-08-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,4.2
1628,2007-08-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jul),2007-07-01 00:00:00,1.81
1629,2007-08-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,-2.6
1631,2007-08-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,4.29
1632,2007-08-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jul),2007-07-01 00:00:00,1.9
1633,2007-08-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,1.6
1634,2007-08-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,2.8
1635,2007-08-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jul),2007-07-01 00:00:00,0.5
1636,2007-08-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,1.8
1637,2007-08-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,2.4
1638,2007-08-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,0.8
1639,2007-08-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jul),2007-07-01 00:00:00,2.7
1640,2007-08-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,11.8
1641,2007-08-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,-3.9
1642,2007-08-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,2.08
1643,2007-08-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jul),2007-07-01 00:00:00,1.5
1645,2007-09-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,2.74
1646,2007-09-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Aug),2007-08-01 00:00:00,2.2
1647,2007-09-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,0.9
1648,2007-09-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,2.7
1649,2007-09-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Aug),2007-08-01 00:00:00,0.2
1650,2007-09-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,1.6
1651,2007-09-01 04:00:00,China,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,2.6
1652,2007-09-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,1.4
1653,2007-09-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Aug),2007-08-01 00:00:00,2.4
1654,2007-09-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,11.0
1655,2007-09-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,-7.2
1656,2007-09-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,3.72
1657,2007-09-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,1.5
1658,2007-09-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Aug),2007-08-01 00:00:00,2.3
1659,2007-09-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,3.8
1660,2007-09-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Aug),2007-08-01 00:00:00,1.72
1661,2007-09-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Aug),2007-08-01 00:00:00,-2.2
1662,2007-10-01 04:00:00,Greece,PPI (YoY),Greek PPI (YoY) (Sep),2007-09-01 00:00:00,5.1
1663,2007-10-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,4.0
1664,2007-10-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Sep),2007-09-01 00:00:00,2.78
1665,2007-10-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,-2.6
1667,2007-10-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,3.69
1668,2007-10-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Sep),2007-09-01 00:00:00,3.6
1669,2007-10-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,1.0
1670,2007-10-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,2.4
1671,2007-10-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Sep),2007-09-01 00:00:00,0.6
1672,2007-10-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,1.3
1673,2007-10-01 04:00:00,China,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,2.7
1674,2007-10-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,1.5
1675,2007-10-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Sep),2007-09-01 00:00:00,2.4
1676,2007-10-01 04:00:00,Russia,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,8.8
1677,2007-10-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,-0.1
1678,2007-10-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,5.02
1679,2007-10-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Sep),2007-09-01 00:00:00,2.5
1681,2007-11-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Oct),2007-10-01 00:00:00,2.91
1682,2007-11-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Oct),2007-10-01 00:00:00,4.0
1683,2007-11-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Oct),2007-10-01 00:00:00,2.2
1684,2007-11-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2007-10-01 00:00:00,2.7
1685,2007-11-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Oct),2007-10-01 00:00:00,1.2
1686,2007-11-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Oct),2007-10-01 00:00:00,2.1
