,United States,Japan,United Kingdom,Canada,Switzerland,Germany,Australia,Spain,Italy,Eurozone,China,India,Korea,Brazil,Turkiye,Russia,ACWI
2014-06-03,14.9966,124.5013,13.364178,,148.6,149.51,153.26,,212.23,155.3161,74.14,18.51,7.83,87.71,209.52,118.23,14.531377
2014-06-04,15.0256,124.8132,13.316647,,149.24,149.19,153.94,,210.34,155.287,75.39,18.58,7.83,87.49,207.49,118.92,14.58219
2014-06-05,15.1316,124.9156,13.299421,,149.64,149.9,155.5,,210.48,156.5582,74.86,18.9,7.81,88.62,212.88,119.55,14.656245
2014-06-06,15.1764,124.7326,13.384014,,150.43,150.85,155.91,,212.59,157.8925,75.03,19.14,7.81,90.25,217.71,121.19,14.706941
2014-06-09,15.2421,125.1704,13.415627,,150.43,150.85,155.91,,212.59,158.4113,75.03,19.14,7.91,90.25,217.71,121.19,14.76971
2014-06-10,15.2918,125.1641,13.414194,,151.17,150.93,156.77,,216.55,158.6965,75.45,19.28,7.99,94.19,222.29,122.26,14.815117
2014-06-11,15.2529,126.9079,13.367071,,150.46,150.01,156.61,,217.68,157.5127,76.7,19.25,7.98,95.62,212.69,122.36,14.797784
2014-06-12,15.1271,126.7242,13.375823,,149.96,150.26,155.87,,214.87,157.4838,76.66,19.32,7.99,95.62,214.06,122.11,14.730802
2014-06-13,15.2003,127.1998,13.251786,,149.81,148.98,155.84,,214.14,157.1373,76.51,18.81,7.93,95.44,210.18,121.97,14.77065
2014-06-16,15.1658,126.0692,13.206931,,149.75,149.08,154.79,,213.3,156.2721,77.14,18.66,7.95,95.23,204.05,120.9,14.721793
2014-06-17,15.2286,126.248,13.231662,,149.91,149.35,154.12,,211.15,156.9863,76.91,18.99,7.93,94.41,205.1,120.54,14.764571
2014-06-18,15.3146,127.1465,13.255827,,150.11,149.77,156.66,,210.9,157.0776,76.76,18.73,7.88,93.98,205.29,122.68,14.812777
2014-06-19,15.268,129.1206,13.310183,,150.92,150.74,155.49,,210.94,158.2584,76.5,18.66,7.87,93.98,207.96,123.16,14.839227
2014-06-20,15.358,129.2846,13.343695,,150.95,150.96,155.98,,212.59,157.7303,75.97,18.66,7.8,95.33,205.55,122.58,14.892615
2014-06-23,15.3365,129.183,13.299524,,150.95,150.96,155.98,,212.59,156.9195,75.97,18.66,7.85,95.33,205.55,122.58,14.864819
2014-06-24,15.2344,128.8345,13.270379,,150.57,149.06,154.67,,210.52,156.7108,75.12,18.94,7.91,95.37,207.53,125.47,14.78985
2014-06-25,15.2674,128.1474,13.164742,,149.12,148.12,156.2,,207.1,155.2101,75.41,18.81,7.89,95.34,206.9,123.9,14.755568
2014-06-26,15.3006,129.2339,13.167956,,148.57,146.61,156.28,,206.02,154.6789,75.17,18.74,8.03,94.09,205.94,123.15,14.798308
2014-06-27,15.273,127.9358,13.214697,,148.49,147.28,154.48,,205.94,154.5693,76.63,18.81,8.03,94.3,206.74,123.15,14.77446
2014-06-30,15.2108,128.3106,13.19344,,148.86,147.91,153.52,,205.0,154.441,76.25,19.0,8.04,93.45,206.65,122.5,14.741258
2014-07-01,15.3276,129.5662,13.304549,,149.71,147.73,156.83,,204.18,155.7331,76.2,19.08,8.02,93.75,202.41,121.79,14.850923
2014-07-02,15.3664,130.0114,13.337531,,150.0,148.25,157.89,,206.48,155.724,76.26,19.56,8.08,92.64,202.02,123.99,14.897868
2014-07-03,15.501,129.6262,13.434125,,151.25,149.67,158.25,,207.69,157.41,77.68,19.61,8.08,91.95,204.49,124.14,15.008047
2014-07-04,15.5248,130.6198,13.434125,,150.88,149.92,158.02,,210.02,156.5488,78.38,19.8,8.09,93.46,204.68,122.68,15.008047
2014-07-07,15.4562,130.2918,13.354109,,149.58,148.87,157.64,,207.46,154.7607,78.67,19.77,8.05,92.95,208.2,124.35,14.944003
2014-07-08,15.3303,129.9511,13.191684,,148.52,146.85,155.63,,204.9,152.3867,78.77,19.24,8.02,93.68,208.85,124.73,14.814137
2014-07-09,15.3719,129.1018,13.150226,,148.1,146.32,155.89,,199.38,152.949,78.8,19.2,7.99,93.68,209.36,125.27,14.823637
2014-07-10,15.3526,128.8333,13.064617,,147.0,144.19,156.36,,200.23,150.6983,77.44,19.11,8.0,93.85,207.27,123.78,14.768557
2014-07-11,15.3786,128.3682,13.099173,,146.94,144.07,157.03,,196.18,150.9378,77.94,18.72,7.88,94.4,209.91,123.96,14.78384
2014-07-14,15.421,128.8004,13.210486,,148.79,146.05,156.85,,197.5,152.28,77.89,18.68,7.87,95.96,213.8,123.14,14.847098
2014-07-15,15.4568,130.084,13.14164,,148.74,145.39,157.58,,198.59,151.0077,78.34,18.93,7.94,96.37,215.25,121.9,14.862251
2014-07-16,15.5617,130.4709,13.288748,,149.52,146.66,158.17,,196.33,153.3913,79.18,19.29,7.95,96.97,219.15,122.58,14.9864
2014-07-17,15.3986,130.7456,13.199837,,148.74,146.51,158.77,,201.97,151.5577,79.48,19.38,8.0,95.18,217.62,118.09,14.865742
2014-07-18,15.5663,129.9997,13.220346,,148.08,144.51,159.36,,198.79,151.6964,79.58,19.38,7.99,97.47,219.23,117.03,14.95404
2014-07-21,15.5179,129.9808,13.180513,,147.78,143.33,159.21,,199.42,150.5484,79.39,19.37,8.0,97.89,218.78,113.33,14.90622
2014-07-22,15.6569,131.1655,13.308932,,149.18,144.47,160.89,,196.56,152.5956,78.85,19.59,8.08,100.46,222.05,115.53,15.056633
2014-07-23,15.6892,131.0641,13.31965,,149.58,145.14,162.01,,199.32,152.8633,80.74,19.66,8.13,100.26,224.64,116.46,15.090317
2014-07-24,15.6905,130.3975,13.361588,,150.33,145.24,161.73,,198.73,154.2065,81.8,19.73,8.13,100.58,227.21,116.0,15.102624
2014-07-25,15.6563,131.8747,13.305048,,148.98,144.56,161.88,,202.07,152.312,82.46,19.59,8.24,100.76,228.62,114.42,15.073848
2014-07-28,15.6531,132.3518,13.297943,,148.66,142.24,161.29,,201.34,152.0056,82.85,19.43,8.34,100.55,228.62,111.26,15.066406
2014-07-29,15.6157,132.5679,13.337391,,148.51,143.5,162.53,,200.05,152.723,83.55,19.46,8.47,99.83,228.62,111.12,15.064012
2014-07-30,15.6565,132.3158,13.273401,,147.6,142.81,162.46,,200.06,151.7974,84.1,19.72,8.5,98.79,228.62,112.47,15.066976
2014-07-31,15.3422,132.0157,13.189499,,146.2,139.77,159.46,,199.05,149.2617,84.2,19.43,8.46,95.93,219.41,111.54,14.841987
2014-08-01,15.2426,131.2284,13.087821,,146.2,137.73,159.46,,196.44,147.0712,84.19,18.97,8.36,95.76,220.62,111.04,14.713609
2014-08-04,15.3627,130.7531,13.089256,,144.34,136.41,158.56,,193.87,146.875,83.06,19.23,8.39,96.54,218.74,111.26,14.762103
2014-08-05,15.2718,129.4887,13.098938,,144.73,135.75,158.76,,193.49,146.8,83.86,19.5,8.35,96.95,215.16,109.82,14.714536
2014-08-06,15.2902,128.9533,13.038156,,143.61,134.27,159.02,,191.56,145.5687,84.18,19.22,8.31,95.85,210.21,107.18,14.689317
2014-08-07,15.2135,129.83,12.962357,,143.15,134.88,156.06,,186.14,143.9618,84.13,19.2,8.28,96.99,208.49,105.59,14.623181
2014-08-08,15.3166,126.4818,12.904516,,142.64,132.63,155.73,,182.22,143.5636,83.38,18.91,8.2,94.17,208.57,107.06,14.605315
2014-08-11,15.3918,128.8485,13.033155,,144.12,135.77,157.99,,183.04,145.6307,82.86,19.09,8.27,96.36,204.8,110.37,14.731454
2014-08-12,15.4017,129.6106,13.031604,,143.85,134.47,157.87,,185.98,144.753,84.28,19.32,8.33,96.92,205.85,110.65,14.745042
2014-08-13,15.4811,129.6038,13.118524,,144.73,135.19,159.06,,185.72,145.9996,84.81,19.21,8.35,97.09,206.63,112.43,14.807106
2014-08-14,15.5489,130.3878,13.172262,,145.63,136.77,160.01,,184.8,146.2747,85.51,19.52,8.42,96.33,206.17,113.47,14.867793
2014-08-15,15.5462,130.4388,13.178465,,145.63,136.77,160.01,,184.8,145.2276,85.51,19.52,8.42,96.33,206.17,113.47,14.852883
2014-08-18,15.7019,130.3877,13.27975,,146.32,136.83,161.96,,184.93,147.1321,85.25,19.88,8.41,98.86,205.19,115.14,14.989366
2014-08-19,15.8353,131.4307,13.353592,,147.79,138.41,162.78,,187.02,148.0424,85.43,20.15,8.42,100.5,210.79,115.8,15.107343
2014-08-20,15.9129,130.9988,13.329436,,147.74,137.36,162.94,,188.23,147.8692,86.03,20.22,8.38,102.14,208.75,115.76,15.153583
2014-08-21,15.9631,131.6392,13.371879,,148.43,139.14,163.31,,187.23,149.5164,86.13,20.28,8.28,102.43,209.39,117.52,15.210087
2014-08-22,15.9974,131.291,13.36748,,148.39,138.92,163.07,,191.04,148.6002,85.53,20.45,8.36,101.49,209.1,115.74,15.220559
2014-08-25,16.1138,132.2673,13.36748,,149.82,140.74,163.58,,190.16,151.2197,86.36,20.52,8.39,102.0,210.92,115.74,15.220559
2014-08-26,16.1248,131.4421,13.458363,,150.57,142.04,165.02,,193.39,152.6623,86.56,20.55,8.47,104.18,215.62,116.34,15.369193
2014-08-27,16.1283,131.669,13.478906,,150.58,142.08,164.32,,195.98,152.7418,86.29,20.71,8.54,105.67,215.82,116.18,15.386023
2014-08-28,16.1363,131.5538,13.426942,,150.0,140.27,165.46,,197.95,151.2832,85.97,20.64,8.53,107.79,216.99,112.14,15.36322
2014-08-29,16.195,131.162,13.426942,,150.34,139.88,165.55,,194.78,151.6481,85.34,20.63,8.52,107.91,216.26,109.81,15.36322
2014-09-01,16.2379,131.492,13.470358,,150.97,140.29,166.37,,195.31,151.6195,85.66,20.99,8.55,111.28,217.87,107.66,15.36322
2014-09-02,16.2474,132.0727,13.477884,,151.53,140.81,165.9,,194.06,151.9277,85.87,21.1,8.47,109.31,216.47,107.63,15.452083
2014-09-03,16.2183,132.6449,13.570413,,151.95,142.75,166.36,,194.99,153.5945,86.14,21.42,8.45,111.85,219.7,113.14,15.479914
2014-09-04,16.4075,133.7233,13.575112,,152.44,143.29,168.12,,197.31,155.947,88.37,21.53,8.56,111.68,224.77,113.68,15.65384
2014-09-05,16.5003,133.784,13.528976,,151.82,144.11,167.56,,202.06,155.947,89.85,21.67,8.54,110.25,224.73,115.57,15.68186
2014-09-08,16.4642,133.7525,13.485407,,151.63,144.06,167.59,,202.16,155.6737,89.74,22.0,8.54,109.94,224.23,114.48,15.638285
2014-09-09,16.3999,133.2063,13.475104,,151.28,143.24,165.73,,201.51,154.736,90.01,22.13,8.54,105.43,216.47,114.19,15.579907
2014-09-10,16.4581,133.378,13.476858,,150.53,142.5,164.41,,199.92,154.5556,90.01,21.75,8.54,102.66,215.09,113.37,15.602158
2014-09-11,16.4445,133.5077,13.415435,,150.72,142.73,163.07,,199.65,154.2502,88.17,21.82,8.46,103.81,212.62,111.54,15.585266
2014-09-12,16.3505,133.2247,13.42939,,150.42,141.92,160.74,,199.49,154.0777,87.76,21.91,8.52,99.92,208.03,111.31,15.521726
2014-09-15,16.3383,133.3818,13.42939,,150.16,142.05,159.75,,199.12,153.8007,87.57,21.7,8.43,99.57,208.53,109.82,15.521726
2014-09-16,16.4556,133.0428,13.402894,,149.88,141.5,158.72,,197.41,153.1674,86.6,21.24,8.45,101.47,210.62,110.7,15.544076
2014-09-17,16.4555,131.9422,13.377856,,150.0,142.59,159.08,,196.34,153.9791,85.42,21.39,8.53,103.05,211.47,108.48,15.54908
2014-09-18,16.5857,132.3337,13.452803,,150.83,144.02,158.83,,199.37,155.3722,86.52,21.84,8.44,99.77,206.1,108.0,15.661536
2014-09-19,16.6832,134.2393,13.491088,,151.21,144.75,156.93,,199.51,155.4509,86.01,21.89,8.48,99.82,205.8,106.72,15.739366
2014-09-22,16.5719,134.3106,13.365212,,150.68,144.04,157.52,,198.03,154.6374,86.75,21.94,8.41,96.18,204.83,104.92,15.635958
2014-09-23,16.4252,134.0466,13.170187,,149.78,141.91,155.16,,195.79,152.3677,85.45,21.49,8.29,96.65,204.14,106.0,15.495596
2014-09-24,16.6377,134.2614,13.232076,,150.26,140.95,156.56,,193.13,153.6632,84.69,21.54,8.33,94.92,201.35,107.83,15.641697
2014-09-25,16.435,137.0083,13.100246,,149.65,140.3,154.39,,195.31,151.8961,85.87,21.19,8.32,95.9,197.83,107.12,15.517452
2014-09-26,16.6448,136.2501,13.119892,,149.52,139.45,152.8,,192.63,152.655,85.76,21.51,8.27,94.78,198.51,105.97,15.633707
2014-09-29,16.6156,136.7487,13.112453,,149.22,138.17,152.59,,195.62,151.4281,85.44,21.48,8.07,90.63,197.67,103.41,15.593721
2014-09-30,16.6407,135.7571,13.066667,,149.81,138.42,154.38,,193.37,152.8891,84.31,21.5,8.14,89.42,199.76,102.61,15.626366
2014-10-01,16.4697,135.4482,12.937896,,148.94,137.85,153.51,,196.62,151.4152,83.6,21.5,7.95,88.43,197.96,101.48,15.495688
2014-10-02,16.395,132.2815,12.724255,,146.59,136.7,154.45,,195.41,147.5586,83.6,21.5,7.77,87.06,198.08,99.84,15.322572
2014-10-03,16.7662,132.4099,12.880072,,147.32,135.3,154.45,,188.89,148.7764,83.6,21.5,7.77,88.08,198.24,100.63,15.564378
2014-10-06,16.6636,133.9092,12.952886,,147.36,136.4,153.68,,191.46,149.1419,85.0,21.5,7.86,97.68,198.24,103.46,15.535158
2014-10-07,16.3337,133.8603,12.823211,,144.76,134.11,152.9,,192.14,146.6816,85.49,21.33,7.81,96.89,198.24,102.2,15.291689
2014-10-08,16.5475,131.6183,12.798966,,143.76,132.39,152.6,,189.82,145.3356,85.61,21.19,7.72,96.75,192.71,100.46,15.335562
2014-10-09,16.1733,130.4857,12.705444,,143.64,132.73,150.22,,187.52,144.7765,84.52,21.49,7.72,97.07,200.43,100.31,15.117065
2014-10-10,16.098,129.6379,12.526709,,141.4,129.66,148.67,,184.14,142.3893,85.24,21.34,7.68,95.23,195.56,98.58,14.979205
2014-10-13,15.7649,129.7526,12.577567,,141.18,129.59,150.42,,182.49,142.4663,84.13,21.44,7.68,96.48,199.57,99.58,14.795153
2014-10-14,15.8066,127.1891,12.626284,,140.98,129.36,150.83,,181.6,142.73,83.43,21.38,7.75,96.46,198.11,99.24,14.784132
2014-10-15,15.5656,128.1903,12.27109,,137.53,127.24,150.25,,182.3,137.9496,83.21,21.19,7.65,92.63,198.38,98.7,14.536453
2014-10-16,15.5429,125.2301,12.238456,,136.75,125.98,150.39,,175.14,137.1635,82.81,20.64,7.57,89.23,196.92,96.92,14.489057
2014-10-17,15.7597,122.7202,12.461238,,140.31,129.75,152.04,,173.81,141.2846,81.81,20.73,7.55,90.3,201.7,99.13,14.694414
2014-10-20,15.8879,127.2558,12.378298,,140.72,129.01,152.66,,179.35,140.0455,82.24,21.06,7.68,89.82,203.79,97.74,14.793382
2014-10-21,16.2639,126.022,12.58263,,142.95,131.21,155.64,,177.64,143.1594,82.7,21.25,7.56,85.36,209.37,98.92,15.081693
2014-10-22,16.2269,129.1407,12.637696,,144.54,132.77,155.68,,182.7,144.1102,82.85,21.25,7.66,86.07,211.69,97.53,15.121016
2014-10-23,16.4497,127.8402,12.68267,,145.13,133.05,156.5,,183.47,145.4926,84.44,21.25,7.64,82.54,216.2,96.86,15.261572
2014-10-24,16.5396,128.7024,12.622332,,144.93,133.16,158.07,,186.1,144.9223,84.21,21.25,7.62,83.26,215.86,97.15,15.310099
2014-10-27,16.4589,130.053,12.571438,,144.54,131.75,157.36,,186.16,143.571,83.97,21.51,7.75,78.17,215.03,97.09,15.24857
2014-10-28,16.6089,129.1295,12.643047,,146.26,133.82,157.74,,182.67,145.5536,82.96,21.51,7.66,83.15,218.07,98.81,15.367722
2014-10-29,16.5685,130.7734,12.748491,,146.77,134.68,159.03,,185.23,145.1231,84.33,21.63,7.91,84.66,218.07,98.99,15.367736
2014-10-30,16.8572,132.1574,12.765237,,148.14,134.08,160.89,,181.95,145.8157,85.53,22.02,7.93,87.95,221.9,101.32,15.56524
2014-10-31,17.1808,135.0767,12.765237,,149.61,138.05,160.83,,181.43,148.9709,86.04,22.63,7.9,88.96,223.96,100.73,15.56524
2014-11-03,17.2399,133.0797,12.81069,,148.28,137.66,160.83,,186.26,147.6967,87.88,22.75,7.75,87.32,221.44,99.74,15.828699
2014-11-04,17.072,137.0279,12.743432,,148.0,137.1,159.47,,184.34,145.7381,87.81,22.71,7.59,86.52,221.57,98.8,15.711846
2014-11-05,17.288,136.7896,12.908832,,150.12,137.28,157.68,,179.61,148.2181,87.36,22.84,7.52,86.47,217.51,97.12,15.895834
2014-11-06,17.4296,135.6056,12.954233,,150.45,139.28,160.33,,183.43,148.7262,87.29,22.91,7.72,84.53,213.77,94.17,15.976225
2014-11-07,17.4694,136.2798,12.990457,,149.74,137.07,160.34,,182.6,147.3232,87.46,22.92,7.73,84.64,214.31,94.33,16.00335
2014-11-10,17.4831,135.8944,13.077651,,150.69,137.84,159.83,,181.98,148.5586,87.15,22.89,7.81,86.1,212.6,97.31,16.037585
2014-11-11,17.5197,136.3549,13.106052,,151.13,138.46,158.5,,182.71,149.1121,87.5,23.0,7.73,83.84,214.13,96.4,16.079765
2014-11-12,17.4401,136.908,13.077646,,151.13,136.61,158.72,,182.51,146.7472,87.71,23.1,7.79,85.8,219.55,97.58,16.00097
2014-11-13,17.4536,137.4332,13.139255,,152.12,136.86,159.41,,177.83,147.2157,87.8,23.0,7.72,84.18,221.36,94.85,16.01734
2014-11-14,17.4525,137.5821,13.177068,,151.3,136.87,158.12,,178.4,147.5258,88.19,23.16,7.69,80.91,222.56,93.79,16.020476
2014-11-17,17.4981,134.5215,13.211438,,151.33,137.08,157.42,,180.07,148.5344,88.42,23.28,7.73,81.97,222.38,94.41,16.029672
2014-11-18,17.4848,136.3226,13.283753,,151.97,140.28,156.07,,182.35,150.1319,87.13,23.17,7.79,81.1,224.0,95.27,16.058317
2014-11-19,17.447,135.1758,13.253107,,151.81,140.7,152.72,,183.99,150.2894,85.74,22.97,7.69,83.85,222.95,94.88,16.015025
2014-11-20,17.4819,134.8264,13.227302,,152.4,140.05,152.38,,185.22,149.5116,85.13,23.0,7.62,83.85,227.74,96.66,16.023498
2014-11-21,17.7554,137.0892,13.369472,,154.29,144.28,156.98,,183.84,153.4063,85.22,23.38,7.73,88.54,232.55,97.9,16.299566
2014-11-24,17.7727,135.8658,13.323745,,154.13,145.51,154.56,,190.04,154.2094,86.51,23.46,7.9,89.85,231.06,99.08,16.295604
2014-11-25,17.6842,136.8693,13.328664,,154.05,146.39,154.31,,190.21,154.9723,88.88,23.14,7.88,90.5,231.45,97.57,16.257599
2014-11-26,17.6751,136.3801,13.327844,,154.31,146.77,153.54,,190.84,154.9659,88.23,23.11,7.86,90.17,233.86,95.47,16.251244
2014-11-27,17.7422,135.1305,13.311982,,155.71,147.75,152.05,,189.97,155.8583,89.21,23.2,7.88,90.97,235.92,94.34,16.251244
2014-11-28,17.7191,136.1225,13.308165,,156.09,147.79,148.43,,191.91,156.0667,89.2,23.45,7.79,88.13,238.5,91.64,16.253529
2014-12-01,17.5844,137.5855,13.175172,,155.76,147.24,149.97,,190.5,155.371,89.65,23.4,7.7,84.88,237.56,90.18,16.151256
2014-12-02,17.8027,138.0263,13.344256,,155.46,147.03,151.3,,187.76,155.7172,87.09,23.61,7.75,84.79,234.84,87.51,16.305344
2014-12-03,17.9901,138.5129,13.293554,,156.34,147.78,153.49,,188.06,156.3338,89.06,23.94,7.82,86.04,235.42,89.75,16.44935
2014-12-04,17.8031,138.1578,13.219822,,156.22,146.33,150.5,,190.58,154.099,88.83,23.78,7.87,83.35,237.37,87.58,16.268197
2014-12-05,18.036,138.3342,13.340618,,157.71,148.83,152.62,,186.45,157.6807,90.21,23.87,7.93,83.5,234.7,86.31,16.471492
2014-12-08,17.9147,139.1434,13.204887,,156.24,149.14,149.53,,191.62,156.4974,91.79,23.55,7.9,83.51,233.35,83.39,16.365461
2014-12-09,17.7201,138.8176,12.928622,,154.01,146.07,147.63,,191.44,152.6716,92.63,23.0,7.87,80.36,228.44,81.97,16.149336
2014-12-10,17.4413,136.0792,12.869375,,152.98,145.45,145.76,,186.95,152.0765,88.52,23.06,7.74,80.03,230.24,81.92,15.938596
2014-12-11,17.5714,134.6819,12.7951,,153.85,146.1,144.64,,185.56,152.3262,89.03,22.81,7.69,78.28,231.33,79.35,15.989956
2014-12-12,17.1767,135.1478,12.478468,,151.63,144.63,142.87,,184.99,148.2567,88.41,22.54,7.63,76.47,223.63,77.47,15.663523
2014-12-15,17.1225,133.6442,12.246998,,149.24,142.51,141.75,,179.73,144.6458,87.77,22.22,7.64,74.34,218.7,71.51,15.522354
2014-12-16,16.8588,131.5101,12.540334,,150.28,138.42,140.74,,175.73,147.6485,87.45,21.48,7.69,70.9,207.06,63.87,15.423356
2014-12-17,17.3623,132.3352,12.555666,,150.11,142.01,143.16,,180.53,147.5939,85.81,21.49,7.66,74.72,216.31,70.78,15.726286
2014-12-18,17.948,134.2969,12.806627,,153.48,146.4,148.31,,179.33,152.1048,86.61,22.42,7.8,77.68,226.31,73.97,16.195897
2014-12-19,18.0534,137.2282,12.965044,,153.75,146.1,151.23,,183.47,151.9482,88.51,22.48,7.86,77.97,227.96,74.42,16.318983
2014-12-22,18.1324,137.1141,13.024788,,154.64,147.62,149.58,,182.85,152.7963,89.27,22.73,7.93,78.18,231.64,77.92,16.386862
2014-12-23,18.2857,137.1279,13.069364,,154.87,148.84,150.34,,183.87,154.4204,90.87,22.77,7.95,78.42,231.06,77.2,16.504312
2014-12-24,18.264,138.4922,13.069364,,154.87,148.84,152.57,,183.87,154.1345,90.94,22.77,7.95,78.42,231.82,78.02,16.504312
2014-12-25,18.264,138.4922,13.069364,,154.87,148.84,152.57,,183.87,154.1345,90.94,22.77,7.95,78.42,231.82,78.02,16.504312
2014-12-26,18.3529,138.9576,13.069364,,154.87,148.84,152.57,,183.87,154.132,90.94,22.77,7.95,78.42,231.82,78.02,16.504312
2014-12-29,18.3554,138.3231,13.141375,,154.87,148.44,151.86,,185.82,154.0882,90.94,22.74,7.95,79.22,230.74,76.51,16.575157
2014-12-30,18.2912,138.0883,12.969581,,154.27,147.44,153.44,,184.69,152.129,92.81,22.95,7.87,80.08,230.82,76.19,16.495256
2014-12-31,18.1982,138.2138,12.969581,,154.27,147.44,154.59,,183.99,152.5784,92.07,23.33,7.87,80.08,233.75,76.19,16.495256
2015-01-01,18.1982,138.2138,12.969581,,154.27,147.44,154.59,,183.99,152.5784,92.07,23.33,7.87,80.08,233.75,76.19,16.495256
2015-01-02,18.2989,138.6574,12.969217,,154.27,147.71,154.75,,184.0,152.3381,93.41,23.78,7.97,77.74,233.64,74.33,16.52115
2015-01-05,18.1066,139.6912,12.710634,,154.04,143.05,152.61,,185.71,147.6054,95.67,23.91,7.94,75.81,239.22,72.82,16.324366
2015-01-06,17.9716,136.8336,12.615068,,152.74,143.84,152.29,,179.56,146.8213,96.27,23.2,7.84,76.81,242.07,72.49,16.183379
2015-01-07,18.3632,137.2481,12.720977,,152.65,144.15,153.3,,178.15,147.4915,95.72,23.56,7.93,79.72,243.08,73.48,16.421511
2015-01-08,18.7093,138.9704,13.019723,,155.94,146.67,157.28,,177.55,152.1771,97.36,24.13,8.08,80.49,248.27,77.74,16.752948
2015-01-09,18.486,139.8308,12.8891,,156.22,146.94,156.77,,182.67,148.9301,98.21,24.47,8.26,80.02,248.73,76.12,16.590935
2015-01-12,18.3621,140.2834,12.885719,,157.1,146.16,155.69,,178.1,150.5428,98.44,24.55,8.22,78.07,250.93,73.67,16.544041
2015-01-13,18.3728,140.3026,12.963047,,159.3,151.3,154.28,,180.15,152.8689,98.05,24.78,8.31,80.2,253.16,72.38,16.610943
2015-01-14,18.2576,140.3496,12.659346,,157.93,149.36,153.59,,183.0,150.9814,98.93,24.67,8.28,80.07,250.92,73.05,16.476263
2015-01-15,18.4012,144.7387,12.882469,,163.35,152.02,155.79,,181.22,154.0,98.39,25.55,8.41,81.36,253.5,73.97,16.732254
2015-01-16,18.7945,143.6955,12.986896,,165.08,152.6,157.15,,184.03,155.9302,101.12,25.79,8.37,82.64,250.5,74.91,16.99203
2015-01-19,18.5779,143.0487,13.05383,,163.92,155.75,155.67,,187.02,157.0889,100.79,25.79,8.34,82.11,249.12,75.17,16.99203
2015-01-20,18.702,145.4727,13.117429,,164.02,155.25,158.06,,190.95,158.1247,96.63,26.11,8.37,81.77,252.24,74.07,16.983997
2015-01-21,18.7695,145.2468,13.330902,,164.21,155.03,158.0,,192.36,159.2844,98.72,26.13,8.38,82.36,257.49,76.27,17.055566
2015-01-22,19.3398,147.0644,13.464329,,164.91,157.72,162.22,,194.81,161.7725,101.05,26.67,8.53,86.75,264.09,79.74,17.474902
2015-01-23,19.519,150.9282,13.530213,,169.2,162.25,161.35,,198.96,164.5457,102.88,27.37,8.76,86.76,265.57,80.67,17.705635
2015-01-26,19.5582,149.8235,13.570358,,168.03,163.86,161.35,,199.8,166.2268,105.77,27.3,8.68,85.64,267.38,76.78,17.745667
2015-01-27,19.0524,151.7453,13.490716,,165.82,161.7,160.83,,202.42,164.3078,105.7,27.25,8.72,83.85,262.08,77.54,17.450014
2015-01-28,18.8939,152.4036,13.516545,,165.41,162.92,162.26,,201.46,164.1473,103.26,27.45,8.69,83.8,260.45,76.05,17.374667
2015-01-29,19.0808,150.1929,13.480862,,164.88,163.07,159.5,,200.5,164.7143,103.73,27.2,8.61,83.33,252.22,74.48,17.427543
2015-01-30,18.9219,151.6516,13.364774,,165.29,163.37,160.68,,201.92,163.839,102.43,26.89,8.55,80.21,251.73,73.36,17.342506
2015-02-02,19.068,150.4935,13.427193,,164.31,162.96,162.81,,202.21,164.4575,102.38,26.79,8.57,79.25,252.94,74.28,17.42514
2015-02-03,19.1658,147.0671,13.606446,,163.69,167.17,160.63,,202.18,166.3849,101.41,26.48,8.51,80.15,247.62,78.26,17.477673
2015-02-04,19.1298,150.1171,13.578739,,166.49,166.12,162.87,,206.82,166.6943,101.47,26.36,8.69,79.85,238.61,76.64,17.515503
2015-02-05,19.3189,149.3388,13.604209,,165.81,166.01,164.53,,206.58,166.665,102.1,26.34,8.58,79.76,239.42,79.45,17.635091
2015-02-06,19.403,149.3811,13.577897,,167.37,165.82,166.09,,206.81,166.2667,102.47,26.34,8.67,78.87,235.78,81.81,17.698829
2015-02-09,19.3367,150.8071,13.544329,,167.56,163.15,165.98,,207.11,163.9571,102.43,25.88,8.59,78.97,232.06,82.81,17.648015
