,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,China,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Colombia,Argentina,Russia
2020-10-09,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-10-12,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-10-13,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,37.0,4.25
2020-10-14,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,37.0,4.25
2020-10-15,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,37.0,4.25
2020-10-16,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,37.0,4.25
2020-10-19,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,37.0,4.25
2020-10-20,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-21,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-22,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-23,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-26,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-27,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-28,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-29,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-10-30,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-02,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-03,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.25,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-04,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-05,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-06,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-09,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-10,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-11,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-12,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-13,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-16,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,36.0,4.25
2020-11-17,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-18,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,4.0,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-19,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,10.25,2.25,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-20,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-23,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-24,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-25,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-26,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-27,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-11-30,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-01,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-02,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-03,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-04,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-07,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-08,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-09,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-10,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-11,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-14,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-15,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-16,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-17,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-18,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-21,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-22,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-23,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-24,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,15.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-25,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-28,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-29,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-30,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2020-12-31,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-01,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-04,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-05,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-06,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-07,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-08,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-11,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-12,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-13,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-14,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-15,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-18,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-19,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-20,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
2021-01-21,0.125,-0.1,0.1,0.25,0.0,-0.75,0.0,0.1,0.0,-0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,3.85,4.0,0.5,2.0,1.0,3.5,4.25,0.5,3.75,1.75,17.0,2.0,0.1,0.5,0.0,0.25,0.6,0.25,1.75,38.0,4.25
