,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Hungary,Czechia,Colombia,Argentina,Russia
2014-05-23,1900.53,14462.17,6815.8,14708.1,4493.15,8703.84,9768.01,5492.8,405.14,715.46,1392.28,10558.89,22965.86,20745.0,3278.02,2958.9,3129.86,551.7,1252.3,4836.38,5151.37,2461.54,6917.73,3203.28,2034.57,9008.19,24693.35,2017.17,52626.0,9750.9,44894.82,41917.92,1396.84,4973.06,1869.22,78060.6,6809.58,2465.52,3960.06,1171.15,1984.21,997.52,4922.79,7446.9,1438.98
2014-05-26,1900.53,14602.52,6815.8,14715.7,4526.93,8712.35,9892.82,5512.8,406.88,722.31,1394.15,10687.49,22963.18,21493.0,3282.88,2971.1,3145.61,550.73,1267.52,4880.54,5153.68,2492.1,6988.01,3240.39,2041.48,9036.09,24716.88,2010.35,52932.0,9821.53,45005.88,42004.58,1388.29,4963.92,1862.8,78603.2,6788.67,2471.98,3959.01,1197.71,1974.94,1006.87,4905.07,7533.4,1449.36
2014-05-27,1911.91,14636.52,6844.9,14658.0,4529.75,8710.38,9940.82,5511.7,406.81,723.53,1395.39,10714.19,22944.3,21403.0,3274.06,2964.93,3153.97,553.68,1265.32,4896.4,5145.85,2514.79,7058.23,3244.28,2034.56,9055.26,24549.51,1997.63,52172.0,9830.19,44859.43,41958.97,1392.73,4963.92,1867.57,77533.2,6778.52,2464.15,3930.02,1207.55,1943.23,1009.25,4900.04,7571.6,1417.32
2014-05-28,1909.78,14670.95,6851.2,14611.0,4531.63,8706.5,9939.17,5527.2,405.94,720.6,1392.85,10757.19,23080.03,21586.0,3271.84,2952.18,3161.85,555.2,1261.92,4926.8,5181.46,2521.07,7134.65,3246.24,2050.23,9121.68,24556.09,2017.06,52640.0,9798.45,44732.26,41960.45,1402.79,4985.58,1871.66,77995.4,6786.13,2448.33,3929.3,1220.16,1937.36,1014.76,4888.65,7665.4,1425.95
2014-05-29,1920.03,14681.72,6871.3,14589.0,4530.51,8706.5,9938.9,5519.5,407.44,720.6,1392.85,10734.79,23010.14,21511.0,3300.71,2952.18,3162.09,555.2,1256.74,4911.62,5183.16,2521.07,7073.54,3246.24,2040.59,9108.97,24234.15,2012.26,52239.0,9823.4,44744.8,42009.92,1408.51,4985.58,1876.62,79300.0,6674.95,2465.3,3944.21,1206.21,1921.73,1016.31,4905.48,7815.6,1447.39
2014-05-30,1923.57,14632.38,6844.5,14604.2,4519.57,8674.52,9943.27,5492.5,407.21,720.6,1402.08,10798.69,23081.65,21629.0,3295.85,2954.6,3159.1,554.43,1256.74,4898.77,5178.44,2529.33,7112.91,3244.6,2039.21,9075.88,24217.34,1994.96,51239.0,9823.4,44641.55,41362.51,1415.73,4893.91,1873.38,79289.8,6645.94,2429.51,3903.81,1223.48,1945.08,1027.22,4862.93,7712.2,1432.03
2014-06-02,1924.97,14935.92,6864.1,14680.8,4515.89,8688.96,9950.12,5518.5,408.77,721.87,1399.4,10827.39,23081.65,21796.0,3302.24,2978.3,3160.56,560.02,1258.93,4898.77,5178.44,2534.18,7160.61,3247.8,2039.21,9075.88,24684.85,2002.0,51606.0,9864.61,44852.57,41936.71,1440.94,4912.09,1864.25,78648.8,6708.67,2440.24,3891.19,1245.15,1948.54,1028.01,4862.93,7678.2,1464.47
2014-06-03,1924.24,15034.25,6836.3,14734.7,4503.69,8661.2,9919.74,5479.7,408.61,720.75,1395.77,10776.69,23291.04,21656.0,3296.67,2950.56,3142.58,561.78,1258.93,4895.5,5164.12,2515.73,7126.15,3241.04,2038.31,9123.43,24858.59,2008.56,52032.0,9838.86,44975.7,42126.09,1454.24,4942.16,1872.55,78818.3,6799.09,2446.42,3908.83,1234.62,1926.85,1031.63,4947.71,7708.8,1472.83
2014-06-04,1927.88,15067.96,6818.6,14796.8,4501.0,8661.08,9926.67,5444.8,408.07,727.63,1397.47,10755.59,23151.71,21622.0,3280.17,2954.02,3142.93,558.72,1258.93,4935.85,5159.35,2513.77,7164.89,3237.93,2024.83,9119.93,24805.83,2008.56,51833.0,9856.52,44985.86,41953.3,1449.4,4932.56,1865.2,78384.7,6764.83,2462.12,3916.96,1251.05,1914.81,1025.89,4932.63,7695.5,1475.79
2014-06-05,1940.46,15079.37,6813.5,14800.2,4548.73,8643.28,9947.83,5436.9,410.97,727.63,1391.2,10876.39,23109.66,21951.0,3279.64,2969.11,3152.34,565.91,1260.06,4950.96,5159.49,2542.98,7238.05,3267.05,2040.88,9140.69,25019.51,1995.48,51559.0,9860.41,44984.76,42173.03,1453.16,4935.56,1869.0,79803.0,6770.7,2480.85,3940.35,1285.97,1899.36,1029.59,4966.16,7835.2,1470.7
2014-06-06,1949.44,15077.24,6858.2,14838.9,4581.12,8659.69,9987.19,5464.0,413.26,733.4,1391.2,11064.29,22951.0,22290.0,3299.43,2969.11,3171.51,569.86,1260.06,5012.4,5182.44,2567.72,7347.36,3294.28,2029.96,9134.43,25396.46,1995.48,53129.0,9860.41,44929.1,42778.26,1458.02,4937.18,1862.7,80397.6,6760.88,2498.7,3936.37,1305.16,1912.02,1036.45,4945.24,7913.9,1484.94
2014-06-09,1951.27,15124.0,6875.0,14871.2,4589.12,8659.69,10008.63,5464.0,415.46,733.4,1406.44,11164.09,23117.47,22472.0,3305.2,3005.65,3176.59,569.86,1270.37,5023.35,5186.43,2567.72,7390.11,3294.28,2030.5,9162.71,25580.21,1990.04,54273.0,9892.12,45137.07,43009.99,1457.3,4885.08,1863.69,80753.8,6800.98,2480.62,3912.01,1305.16,1912.02,1035.36,4960.21,8291.8,1485.39
2014-06-10,1950.79,14994.8,6873.6,14904.4,4595.0,8752.86,10028.8,5469.7,415.86,743.2,1406.22,11153.49,23315.74,22518.0,3293.82,3002.93,3186.07,570.31,1265.4,5015.14,5179.4,2585.84,7445.36,3313.8,2052.53,9222.34,25583.69,2011.8,54604.0,9905.68,45730.62,43045.27,1469.19,4946.09,1876.61,81672.0,6776.24,2499.32,3929.53,1322.9,1911.75,1040.84,5079.37,8158.0,1490.81
2014-06-11,1943.89,15069.48,6838.9,14892.1,4555.11,8712.09,9949.81,5454.0,414.45,738.57,1400.35,11074.89,23257.29,22223.0,3290.04,2986.59,3178.17,567.71,1261.35,4962.09,5179.15,2554.97,7318.53,3289.09,2054.95,9229.77,25473.89,2014.67,55102.0,9871.68,45644.26,42944.81,1463.71,4971.95,1878.38,79020.6,6807.43,2487.51,3906.91,1307.26,1901.33,1037.64,5094.76,8077.7,1501.18
2014-06-12,1930.11,14973.53,6843.1,14909.6,4554.4,8670.98,9938.7,5428.8,414.74,745.16,1397.67,11088.49,23175.02,22163.0,3293.01,2991.71,3167.93,571.48,1258.14,4966.45,5195.11,2559.94,7253.86,3284.28,2051.71,9204.62,25576.21,2011.65,55102.0,9826.67,45587.81,42617.62,1457.02,4934.41,1873.87,79834.3,6807.43,2476.39,3890.77,1307.08,1893.74,1037.39,5069.21,8066.5,1501.18
2014-06-13,1936.16,15097.84,6777.9,15001.6,4543.28,8653.76,9912.87,5405.1,414.05,740.78,1390.15,11113.69,23319.17,22165.0,3293.25,2980.14,3151.84,572.24,1258.14,4897.14,5170.51,2556.36,7238.42,3282.84,2070.72,9196.36,25228.17,1990.85,54807.0,9826.67,45803.04,42485.66,1456.02,4926.66,1876.74,79011.6,6783.21,2471.82,3863.13,1270.69,1880.78,1032.75,5071.67,8047.4,1501.18
2014-06-16,1937.78,14933.29,6754.6,15040.4,4510.05,8663.59,9883.98,5412.3,412.54,742.28,1382.98,11008.19,23300.67,21976.0,3290.26,2972.97,3141.83,570.52,1256.99,4861.11,5178.8,2558.38,7194.6,3261.42,2085.98,9202.9,25190.48,1993.59,54630.0,9523.18,45803.04,42596.25,1471.85,4885.46,1871.58,77645.7,6756.71,2447.01,3841.28,1262.31,1887.09,1034.39,5103.59,7235.1,1493.93
2014-06-17,1941.99,14975.97,6766.8,15055.9,4536.07,8667.79,9920.32,5400.7,414.58,741.47,1384.27,11058.49,23203.59,21996.0,3274.44,2980.28,3158.91,564.52,1258.6,4848.92,5193.5,2561.89,7202.49,3275.33,2066.7,9240.57,25521.19,2001.55,54300.0,9574.51,45902.25,42612.64,1471.02,4909.52,1874.6,78015.7,6703.21,2464.39,3827.68,1258.48,1872.58,1034.02,5064.9,7507.1,1486.38
2014-06-18,1956.98,15115.8,6778.6,15109.3,4530.37,8657.27,9930.33,5382.7,415.48,744.69,1378.42,11112.29,23181.72,22030.0,3276.8,2990.02,3150.75,573.17,1261.6,4798.58,5184.46,2567.69,7163.59,3279.2,2055.52,9279.9,25246.25,1989.49,55203.0,9639.05,45723.15,42802.6,1451.36,4887.86,1876.58,78092.9,6701.41,2462.36,3869.3,1270.34,1899.76,1028.31,5073.74,7727.7,1494.28
2014-06-19,1959.48,15361.16,6808.1,15112.2,4563.04,8674.37,10004.0,5468.2,417.98,745.49,1386.04,11187.79,23167.73,22216.0,3269.02,3000.92,3172.78,580.17,1266.95,4872.47,5192.15,2567.69,7196.42,3314.8,2023.73,9316.78,25201.8,1992.03,55203.0,9648.26,46273.97,42957.36,1461.91,4864.27,1881.48,79057.3,6697.67,2462.36,3893.56,1286.99,1911.76,1030.01,5057.21,7347.6,1495.09
2014-06-20,1962.87,15349.42,6825.2,15109.0,4541.34,8701.61,9987.24,5419.5,417.9,743.86,1386.04,11155.09,23194.06,21988.0,3258.8,3000.92,3166.15,578.44,1266.95,4812.92,5145.03,2565.0,7098.68,3302.36,2026.67,9273.76,25105.51,1968.07,54638.0,9648.26,46336.08,42865.72,1467.29,4847.7,1885.72,78400.7,6729.23,2462.13,3870.2,1305.93,1897.44,1032.53,5073.96,7347.6,1486.3
2014-06-23,1962.61,15369.28,6800.6,15105.6,4515.57,8644.57,9920.92,5453.3,415.59,742.79,1396.08,11118.29,22804.81,21694.0,3257.4,3011.49,3149.1,579.71,1264.51,4764.54,5126.16,2531.38,7021.63,3282.58,2024.36,9228.32,25031.32,1974.92,54210.0,9553.55,46054.04,42916.73,1468.7,4842.13,1883.96,79326.5,6760.25,2475.89,3879.98,1270.38,1909.56,1030.7,5073.96,7985.1,1486.3
2014-06-24,1949.98,15376.24,6787.1,14962.4,4518.34,8673.27,9938.08,5432.8,415.78,738.89,1400.37,11105.89,22880.64,21641.0,3262.03,2975.86,3145.44,576.3,1264.45,4741.71,5121.21,2519.78,6916.58,3284.81,2033.93,9246.17,25368.9,1994.35,54281.0,9522.1,45871.57,42884.76,1460.92,4862.24,1892.33,78986.1,6791.32,2459.77,3902.03,1243.72,1902.31,1017.59,5071.18,7912.5,1518.83
2014-06-25,1959.53,15266.61,6733.6,14974.7,4460.6,8581.96,9867.75,5402.0,411.93,732.85,1380.5,10966.69,22866.7,21469.0,3261.54,2934.61,3115.43,567.36,1251.39,4713.31,5104.54,2494.91,6982.74,3252.31,2025.5,9242.13,25313.74,1981.77,53426.0,9581.03,45383.07,42854.19,1468.49,4838.98,1889.55,78997.9,6832.92,2421.1,3893.83,1226.19,1888.7,1007.64,5064.87,7982.7,1481.95
2014-06-26,1957.22,15308.49,6735.1,15030.7,4439.63,8541.28,9804.9,5464.3,410.81,737.26,1372.38,10988.99,23197.83,21384.0,3278.57,2943.92,3128.88,565.35,1248.2,4722.94,5130.15,2498.29,6969.17,3233.19,2038.68,9320.91,25062.67,1995.05,53506.0,9569.49,45787.33,42613.8,1477.48,4872.42,1889.97,78104.1,6890.41,2402.82,3886.91,1226.45,1850.2,1004.6,5037.56,7820.5,1473.18
2014-06-27,1960.96,15095.0,6757.8,15094.3,4436.99,8562.11,9815.17,5445.1,410.86,739.17,1379.02,10959.89,23221.52,21319.0,3271.05,2939.24,3129.88,566.55,1248.2,4723.97,5144.25,2491.62,6853.92,3227.85,2036.51,9306.8,25099.92,1988.51,53157.0,9569.49,45651.85,42493.86,1483.24,4845.13,1880.93,78472.4,6840.39,2399.63,3874.47,1209.97,1872.35,1007.95,5022.41,7905.1,1477.32
2014-06-30,1960.23,15162.1,6743.9,15146.0,4422.84,8554.52,9833.07,5395.7,413.15,740.82,1376.81,10923.49,23190.72,21283.0,3255.67,2920.18,3127.21,566.95,1252.39,4699.94,5141.48,2500.85,6802.2,3228.24,2048.33,9393.04,25413.78,2002.21,53168.0,9513.02,45969.81,42737.17,1485.75,4878.58,1882.71,78489.0,6842.55,2408.81,3875.73,1214.31,1859.81,1009.24,5022.41,7887.3,1476.38
2014-07-01,1973.32,15326.2,6802.9,15146.0,4461.12,8607.97,9902.41,5375.9,415.48,743.36,1384.36,11007.79,23190.72,21563.0,3242.64,2939.7,3151.82,571.46,1250.49,4751.74,5146.26,2503.17,6901.18,3258.71,2050.38,9441.89,25516.35,1999.0,53171.0,9584.31,46481.44,42872.84,1485.75,4884.83,1879.12,77107.0,6824.85,2404.83,3871.02,1228.85,1847.46,1000.22,5028.99,8060.0,1482.92
2014-07-02,1974.62,15369.97,6816.4,15209.8,4444.72,8607.2,9911.27,5455.4,415.85,748.79,1388.11,11016.19,23549.62,21678.0,3263.91,2950.63,3166.29,571.41,1252.67,4750.55,5149.39,2524.74,6898.73,3252.25,2059.42,9484.92,25841.21,2015.28,53029.0,9678.51,46888.12,43279.48,1491.81,4908.27,1886.84,76831.8,6848.84,2381.06,3887.72,1247.92,1851.8,997.32,5011.13,8155.2,1514.33
2014-07-03,1985.44,15348.29,6865.2,15207.1,4489.88,8694.32,10029.43,5491.2,419.53,750.64,1409.44,11089.99,23531.44,21884.0,3273.15,2988.59,3197.43,576.6,1256.24,4829.99,5167.39,2536.82,6887.9,3289.75,2063.23,9526.2,25823.75,2010.97,53875.0,9687.94,46951.4,43660.7,1493.21,4888.73,1888.69,77528.5,6897.54,2375.52,3893.48,1254.21,1860.24,997.39,5028.75,8146.1,1514.47
2014-07-04,1985.44,15437.13,6866.1,15215.0,4468.98,8678.22,10009.08,5525.0,418.7,747.84,1399.94,11009.39,23546.36,21559.0,3272.25,2966.79,3180.12,575.93,1256.24,4806.41,5188.91,2460.31,6831.57,3270.47,2059.38,9510.01,25962.06,2009.66,54055.0,9687.94,47080.38,43518.06,1495.83,4905.83,1884.91,77534.8,6960.49,2363.0,3887.55,1243.8,1841.34,958.63,5023.19,8141.7,1489.53
2014-07-07,1977.65,15379.44,6823.5,15172.9,4405.76,8612.77,9906.07,5518.9,414.12,743.53,1397.11,10888.49,23540.92,21273.0,3291.57,2947.76,3159.72,575.67,1244.0,4751.69,5186.36,2427.79,6714.35,3230.92,2059.93,9520.17,26100.08,2005.12,53802.0,9789.52,46873.42,43452.55,1503.21,4989.03,1892.5,78951.1,6997.3,2378.88,3882.17,1242.82,1852.05,951.92,5003.82,8152.0,1513.72
2014-07-08,1963.71,15314.41,6738.5,15137.2,4342.53,8554.51,9772.67,5510.9,409.76,734.65,1381.59,10689.09,23541.38,20700.0,3283.34,2906.01,3125.06,567.32,1230.97,4667.1,5166.08,2383.25,6510.32,3184.38,2064.02,9530.95,25582.11,2006.66,53635.0,9779.6,46573.52,43403.43,1507.58,5024.71,1892.65,79290.8,6946.73,2360.91,3920.66,1193.3,1830.64,933.64,4991.73,8321.0,1516.75
2014-07-09,1972.83,15302.65,6718.0,15215.2,4359.84,8539.71,9808.2,5452.5,410.49,729.81,1379.77,10746.89,23176.07,20885.0,3275.46,2911.83,3127.66,567.5,1238.82,4682.27,5122.74,2390.55,6371.43,3203.1,2038.61,9489.95,25444.81,2000.5,53635.0,9787.41,46343.02,43686.75,1507.92,5024.71,1891.16,79458.8,6902.02,2343.39,3974.34,1173.01,1796.75,948.48,4958.31,8321.0,1513.38
2014-07-10,1964.68,15216.47,6672.4,15114.5,4301.26,8474.23,9659.13,5464.4,403.39,726.13,1357.82,10533.59,23238.99,20488.0,3269.5,2879.91,3097.19,554.78,1233.65,4646.66,5128.01,2366.36,6105.24,3150.59,2038.34,9565.08,25372.75,2002.84,54593.0,9803.29,45937.86,43474.29,1518.01,5098.01,1892.62,78551.6,6935.43,2341.18,3967.36,1151.48,1784.07,943.4,4942.74,8699.7,1494.92
2014-07-11,1967.57,15164.04,6690.2,15125.5,4316.5,8468.52,9666.34,5486.8,403.61,729.43,1362.35,10538.79,23233.45,20614.0,3293.73,2875.23,3089.07,556.76,1233.65,4657.14,5100.59,2379.29,6142.87,3157.05,2046.96,9495.8,25024.35,1988.74,54786.0,9803.29,46071.09,43481.83,1518.01,5032.6,1883.15,79364.4,6899.32,2372.05,3974.45,1154.89,1785.9,960.54,4970.22,8822.1,1499.82
2014-07-14,1977.1,15296.82,6746.1,15171.2,4350.04,8565.67,9783.01,5511.4,406.55,736.21,1382.55,10606.29,23346.67,20697.0,3290.98,2925.79,3118.95,564.34,1255.79,4702.16,5127.87,2422.78,6181.73,3185.86,2066.65,9520.26,25006.98,1993.88,55744.0,9808.04,46433.66,43967.44,1529.23,5021.06,1884.87,80621.6,6828.61,2380.36,3964.81,1178.38,1804.16,961.87,4946.68,8840.2,1483.41
2014-07-15,1973.28,15395.16,6710.5,15081.3,4305.31,8574.32,9719.41,5511.3,404.01,732.92,1372.25,10475.89,23459.96,20422.0,3291.42,2904.48,3115.38,565.5,1258.55,4707.72,5115.4,2385.65,6111.85,3153.75,2070.36,9569.13,25228.65,2012.72,55974.0,9798.33,46627.33,43960.43,1524.53,5070.82,1884.87,81245.1,6832.28,2388.34,3964.22,1180.92,1806.28,960.1,4962.65,8625.3,1475.77
2014-07-16,1981.57,15379.3,6784.7,15226.3,4369.06,8617.07,9859.27,5518.9,408.78,741.1,1393.12,10668.39,23523.28,21069.0,3304.43,2950.96,3158.64,571.5,1261.15,4764.71,5114.24,2404.6,6299.5,3202.94,2067.28,9484.7,25549.72,2013.48,55717.0,9810.81,46946.26,44009.23,1530.42,5113.93,1886.71,82270.5,6832.28,2397.0,3964.22,1190.06,1807.99,962.05,4978.46,8548.5,1474.72
2014-07-17,1958.12,15370.26,6738.3,15204.5,4316.12,8548.08,9753.88,5522.4,404.84,739.81,1376.36,10543.29,23520.87,20603.0,3306.89,2932.56,3125.3,568.65,1260.62,4734.1,5112.39,2388.38,6249.99,3157.82,2055.59,9408.21,25561.16,2020.9,55638.0,9786.58,46642.08,43920.76,1535.66,5071.2,1883.14,81783.2,6865.59,2403.13,3946.67,1190.27,1793.9,958.41,4984.35,8341.8,1440.63
2014-07-18,1978.22,15215.71,6749.5,15266.6,4335.31,8511.43,9720.02,5531.7,404.4,732.28,1387.37,10526.99,23454.79,20737.0,3310.53,2940.26,3129.24,562.61,1260.62,4700.71,5108.93,2369.65,6199.85,3164.21,2059.07,9400.94,25641.56,2019.42,57013.0,9786.58,46558.12,44278.9,1533.41,5087.01,1872.97,82314.5,6851.31,2393.95,3945.35,1158.24,1781.71,944.1,4980.75,8661.8,1422.53
2014-07-21,1973.63,15215.71,6728.4,15250.0,4304.74,8513.96,9612.05,5539.9,403.71,727.43,1383.53,10481.99,23387.14,20431.0,3314.27,2955.63,3123.84,564.38,1252.31,4677.21,5126.9,2359.7,6202.79,3137.06,2054.48,9440.94,25715.17,2018.5,57634.0,9750.02,46279.7,44125.73,1538.55,5127.12,1868.64,82270.3,6873.11,2390.31,3936.83,1149.0,1783.59,946.16,4990.15,8423.7,1384.5
2014-07-22,1983.53,15343.28,6795.3,15315.1,4369.52,8594.21,9734.33,5543.3,407.95,741.16,1399.09,10648.89,23782.11,20873.0,3316.91,2960.07,3163.81,571.02,1256.67,4723.98,5133.87,2365.43,6273.64,3189.22,2075.48,9499.33,26025.8,2028.93,57983.0,10025.14,46789.06,44257.09,1520.81,5083.52,1871.36,82530.5,6868.17,2411.61,3931.11,1150.17,1796.48,952.86,5015.78,8332.3,1405.97
2014-07-23,1987.01,15328.56,6798.2,15394.4,4376.32,8605.1,9753.56,5576.7,408.53,741.49,1398.13,10659.09,23971.87,20831.0,3340.7,2981.54,3177.0,573.16,1254.71,4742.49,5146.53,2376.6,6377.43,3193.13,2078.49,9499.33,26147.33,2028.32,57420.0,10162.73,46743.31,44199.01,1541.56,5093.23,1871.83,82854.6,6891.15,2402.93,3921.98,1152.32,1786.71,951.28,5016.07,8138.4,1406.58
